location,calcium,magnesium,sodium,potassium,boron,carbonate,bicarbonate,sulfate,chloride,nitrates,pH,conductivity,hardness_1,hardness_2,alkalinity,total_dissolved_salts,sar,yield
Farm_C,663.5017691,575.4741779,418.2430363,996.6968539,518.8380571,297.1217156,129.5149213,860.1223972,148.343201,95.71455552,6.825109964,1174.127484,125.9866003,145.9597208,438.5963851,732.2864514,9.830293586,113.7
Farm_B,677.5643618,660.1973767,527.7011091,174.8386273,720.0365365,139.3560741,417.5807758,651.6668254,773.4731257,181.4383477,6.197024948,1527.612663,164.8162993,77.00643853,171.6114615,773.7807107,9.257372588,207.3
Farm_A,169.4927467,389.2016787,755.1372557,786.9033863,524.3902693,705.5751725,832.134178,81.62998203,567.016261,562.2968159,6.941011335,1971.480347,235.7982997,279.158809,382.0412834,211.9315591,7.849071311,95.1
Farm_B,137.5209441,757.8461105,627.5580801,549.5295359,400.8514168,576.5164755,649.646649,844.7832281,828.8833659,550.2265422,8.079734695,574.1377797,109.9685282,204.266629,230.8004603,103.4379304,5.029060829,192.89999999999998
Farm_A,897.11026,625.8599157,536.0963663,695.0352289,736.4442356,46.96596678,153.8959063,797.5591006,57.08685609,423.7382536,7.62989955,1164.319549,263.9343147,288.7651279,405.7294074,448.8839249,8.592846976,100.8
Farm_A,853.0094555,902.5529067,560.9379715,394.4762786,472.0669451,489.4249636,128.8698675,817.29777,48.21203886,661.8391898,4.016091318,1767.877148,167.1919914,247.24629,499.0193851,851.9322032,3.59996445,99.6
Farm_A,936.1547742,905.3819764,704.0797681,688.1347061,400.7630609,180.5753451,6.385871717,247.103234,878.5155613,175.3029424,7.21162763,151.6181003,275.7237488,129.7167046,383.2142594,543.578126,4.532123676,101.10000000000001
Farm_C,877.3393534,40.72880232,280.9631896,506.1418628,586.229832,829.7418037,176.528032,32.52617949,706.7772169,601.6118201,5.261205101,1575.750058,237.2065842,268.5556312,306.2198125,191.7031493,3.177039647,118.8
Farm_C,101.4715429,940.2302414,613.4151959,509.4221281,869.8963621,719.0459052,265.6000426,694.9818861,41.57285905,216.7398001,5.487742257,476.3855022,58.29733864,78.62190952,267.5333462,955.695437,7.405505252,117.30000000000001
Farm_B,113.4735212,116.0726405,901.1580105,432.4978783,947.2833396,554.1780025,512.688511,626.2203216,248.7142726,633.1513756,8.232571693,1542.856699,136.9853529,136.3057857,446.141643,766.8136505,9.62140709,190.8
Farm_A,691.8951977,545.6167893,26.3669745,623.8958363,335.1972416,936.8297393,809.5160747,104.9301784,951.8117854,546.6974127,7.805607685,764.062107,241.5161941,154.7369475,141.450391,679.7342993,6.342048418,98.1
Farm_A,510.7473026,337.9951569,101.1226761,708.7446977,816.5994395,243.172191,790.7231648,620.9155178,425.4933344,463.4940438,7.687541797,1497.759917,129.1904193,157.6068526,254.3007295,736.3778295,4.345653654,99.0
Farm_B,728.2163486,78.45638134,583.3687651,694.9510889,876.7656368,140.1131758,233.607751,943.6159202,870.7499013,307.2899649,7.009407948,1017.640857,272.5645133,132.8367518,119.3652694,823.5626568,2.26722654,193.8
Farm_C,803.6720769,359.4911512,791.5790437,399.3159158,574.4731132,715.9722288,319.1004732,962.9920039,228.4547413,324.5858299,4.333260203,211.2467656,100.9416148,263.9240235,119.5068863,466.3958402,5.691664429,114.9
Farm_B,963.6199771,103.1238688,551.9068388,375.8882851,36.54966785,249.6680089,825.8167506,547.5923762,999.4137258,994.1393612,7.478090732,489.2744209,53.10100907,126.5783747,53.9884783,340.8334091,2.066523612,190.2
Farm_C,370.1587003,930.7573256,671.5731956,488.241137,749.9604704,732.2248864,752.7166396,801.7280831,658.8854702,650.877369,7.610354691,591.3795863,78.1450976,261.4010907,211.4219864,358.6686368,1.858593496,117.30000000000001
Farm_C,908.265886,540.6351216,111.1974823,380.6232935,893.8925831,590.2949425,768.2734139,693.6822258,715.8249647,243.4822966,7.07506484,667.5785898,208.6678183,208.5260078,321.3242944,552.7755557,9.484518872,119.4
Farm_A,316.9220052,895.5232285,28.78267631,955.3346865,453.2888347,39.42681137,817.9670241,731.5895218,782.3854841,60.1423426,4.464953199,957.3547539,124.9797779,264.3905844,56.44187495,117.3948678,1.404201691,104.7
Farm_B,936.7299887,355.9726787,454.5410648,963.1151116,583.3917948,117.7510829,942.7317741,770.9218446,337.0031764,805.9925498,5.429533946,1821.883703,75.15936963,71.7731917,270.0040243,855.4046431,6.678296112,197.7
Farm_C,337.6151714,35.9422738,821.8600593,360.1364075,301.3778742,397.1835296,615.8631882,968.8778553,40.10919141,479.1818776,7.873267656,900.3713013,295.8803682,200.4808578,62.39152394,365.7614446,9.767749994,109.2
Farm_B,953.928577,776.4129607,358.162718,844.3570827,595.3850173,541.9009474,680.1407718,870.9691237,676.5133858,540.0119146,5.841547653,1593.928579,120.3802996,232.2933719,110.4958082,279.2937474,8.632378806,195.6
Farm_A,349.2095746,45.30400977,986.2107445,994.8663172,606.7150464,383.1385282,758.2384757,581.9714019,111.9196194,274.8060355,4.824074079,1361.200404,67.41028704,127.3431795,441.4861218,718.3173399,2.882669189,98.39999999999999
Farm_C,177.1106794,412.6176769,671.7006844,547.959489,996.8742518,446.005773,837.0133284,541.2963353,930.9486955,800.3565078,8.383253809,972.5557674,126.1877738,189.6605991,375.218131,455.6178169,2.998682836,114.3
Farm_A,794.8113035,628.9428468,768.9874152,535.3101315,580.5883503,799.415879,678.0161526,800.5866991,692.6259522,85.6582496,7.8049538,1714.953206,120.0093324,183.4918681,78.10591713,294.1666113,6.085767812,103.8
Farm_A,316.9220052,895.5232285,28.78267631,955.3346865,453.2888347,39.42681137,817.9670241,731.5895218,782.3854841,60.1423426,4.464953199,957.3547539,124.9797779,264.3905844,56.44187495,117.3948678,1.404201691,104.7
Farm_A,779.8755459,856.4898412,813.7950197,239.1801042,925.5685129,738.0336164,224.4405718,455.2201491,936.6056923,95.53531383,5.067556832,199.2899706,259.2602813,50.3912763,407.3947981,733.4713825,8.138285866,96.9
Farm_C,160.8080514,643.2882184,866.0638895,615.2194382,399.0027039,476.0504022,955.6514982,39.61882535,965.1186964,641.9715004,8.366614579,1946.810126,284.5762046,142.2632554,218.8984586,194.82843,3.335876049,117.6
Farm_B,953.928577,776.4129607,358.162718,844.3570827,595.3850173,541.9009474,680.1407718,870.9691237,676.5133858,540.0119146,5.841547653,1593.928579,120.3802996,232.2933719,110.4958082,279.2937474,8.632378806,195.6
Farm_C,228.7981655,615.0072267,950.6071469,96.67644965,830.6194078,861.785621,697.4202672,631.813527,975.8652558,807.8459419,4.192131745,1165.254179,184.6754495,273.0756245,367.5136382,692.6864641,1.08931439,118.2
Farm_C,502.6790232,85.34746499,558.4042497,930.5952146,794.0251893,341.8173517,627.5054632,451.3870243,631.5602201,7.562874978,5.909698198,1680.224383,154.4402448,200.1627666,480.163473,683.0357014,5.264288456,115.8
Farm_A,897.11026,625.8599157,536.0963663,695.0352289,736.4442356,46.96596678,153.8959063,797.5591006,57.08685609,423.7382536,7.62989955,1164.319549,263.9343147,288.7651279,405.7294074,448.8839249,8.592846976,100.8
Farm_A,339.029791,635.0936509,974.3948077,58.16379551,576.2883602,418.7705249,396.2420189,64.20893708,205.84121,780.5255152,4.215868679,141.4644539,221.5817992,201.9763035,290.0239829,180.3605721,5.009874749,101.7
Farm_B,186.5185104,250.2428982,969.8788267,487.0619188,149.9174273,541.6342147,949.961184,229.9546059,258.1334327,121.8860933,5.123078059,401.9255186,128.5875283,51.91600816,137.5807265,220.4455267,7.06717266,192.6
Farm_B,93.10276781,173.2018699,463.6984049,152.0248531,696.6508239,600.5168604,883.785885,685.5652872,844.170449,839.8613029,4.887143847,1111.599296,208.5355346,155.4570446,152.4873812,490.4356776,5.919194278,198.6
Farm_B,110.0519245,501.5162947,887.7041828,623.585688,814.5747202,104.108582,696.2887759,67.83705911,30.65250221,373.2517916,4.42396008,380.1598007,148.9926182,277.4067049,190.0478728,959.6036866,3.390245497,194.70000000000002
Farm_B,963.6199771,103.1238688,551.9068388,375.8882851,36.54966785,249.6680089,825.8167506,547.5923762,999.4137258,994.1393612,7.478090732,489.2744209,53.10100907,126.5783747,53.9884783,340.8334091,2.066523612,190.2
Farm_B,953.928577,776.4129607,358.162718,844.3570827,595.3850173,541.9009474,680.1407718,870.9691237,676.5133858,540.0119146,5.841547653,1593.928579,120.3802996,232.2933719,110.4958082,279.2937474,8.632378806,195.6
Farm_C,370.1587003,930.7573256,671.5731956,488.241137,749.9604704,732.2248864,752.7166396,801.7280831,658.8854702,650.877369,7.610354691,591.3795863,78.1450976,261.4010907,211.4219864,358.6686368,1.858593496,117.30000000000001
Farm_C,755.5511385,97.17649377,950.0619671,535.8276845,929.5291442,181.9281305,33.94597859,981.186178,219.2139874,667.5933856,8.204357897,1166.820717,277.3050515,198.3053925,320.4833751,792.0305039,6.356185074,113.39999999999999
Farm_C,367.7831327,25.35074342,962.1725485,346.0997265,342.0817487,868.4679759,42.09318964,419.7273169,445.305255,803.0258978,6.912113291,353.6119476,69.85164616,170.5102645,299.1701684,597.2508707,6.601722774,112.2
Farm_C,892.5589985,809.3611555,91.20610305,992.4835022,139.7723766,27.0959925,37.00763472,632.6218931,974.7931621,396.1726916,4.750845004,1591.304257,121.7844895,65.91022732,340.6200738,413.9384806,2.129951933,117.0
Farm_A,672.1355474,795.1861948,117.5262468,80.91928305,33.53243474,294.4657595,354.6221576,950.8635623,854.3850934,485.8717592,7.993570958,453.5926939,189.9389209,85.00602439,223.4803571,317.7385123,4.291126734,97.5
Farm_A,278.6464642,531.3546316,906.3543851,817.4497085,533.461092,379.6924082,984.0834692,794.8095487,131.5676851,898.0305489,4.606932091,1084.349656,216.9799997,176.5665149,449.7816525,899.7931722,9.620108209,102.30000000000001
Farm_C,609.564334,622.8904758,777.1469159,208.5105144,139.2720727,817.4435617,479.8756203,426.1813022,622.9665836,195.7779857,7.123317844,145.9643514,291.7816538,287.6327631,102.2625321,422.0326757,7.726999659,109.5
Farm_A,410.382923,570.0611701,319.3136376,200.9336887,348.8682665,155.2402459,915.4882976,616.9269184,871.7835666,327.0331616,5.27335311,1201.969196,165.9828442,216.9511708,217.0275905,778.08513,5.778439106,96.3
Farm_A,222.1078105,93.98193984,700.9691315,303.1283559,376.9444294,855.6964681,625.8913764,871.5368062,371.038763,863.3336496,5.482677906,1872.91533,276.5358137,158.6489902,113.2488354,165.6116518,3.698204748,102.9
Farm_C,659.984046,703.6578594,890.2637839,105.6646843,611.4542354,10.99582866,186.4382621,616.6503145,167.6192163,884.2064633,6.302697486,1026.385268,205.2321419,225.5646915,140.5904485,343.3539577,7.116582995,109.80000000000001
Farm_C,284.8404944,769.9935531,376.2595855,992.1580148,627.7080531,421.4245506,767.1882889,273.6266663,912.3633456,955.523696,5.477223887,735.5714486,250.9008839,171.9167672,180.1601474,981.0830037,3.219432715,118.5
Farm_A,84.139965,162.9344271,162.6169393,121.3849394,113.2380458,603.1521095,536.9744229,72.44688779,122.109914,451.7676787,8.20351514,594.2998028,210.7204775,62.78384536,444.6907615,250.2577799,3.177794173,96.0
Farm_C,502.6790232,85.34746499,558.4042497,930.5952146,794.0251893,341.8173517,627.5054632,451.3870243,631.5602201,7.562874978,5.909698198,1680.224383,154.4402448,200.1627666,480.163473,683.0357014,5.264288456,115.8
Farm_C,93.67476783,71.18864846,414.8195023,769.3048936,224.6048229,106.5982531,683.2587637,87.86649914,201.8534521,692.4361513,6.775424747,228.5698876,186.662055,209.0240116,308.0880282,790.8108657,7.815791864,110.1
Farm_C,940.4585844,372.0180858,618.1282405,454.3773346,502.1950103,185.1329288,697.4714617,709.0605195,689.526751,233.7120819,8.981671688,198.7174974,257.3486662,135.7918383,361.6395942,741.886195,3.895029907,110.1
Farm_A,222.1078105,93.98193984,700.9691315,303.1283559,376.9444294,855.6964681,625.8913764,871.5368062,371.038763,863.3336496,5.482677906,1872.91533,276.5358137,158.6489902,113.2488354,165.6116518,3.698204748,102.9
Farm_B,645.4722959,990.505142,228.6428055,109.7361987,85.34966808,950.2373538,708.3629767,51.97128365,30.3870597,67.61256359,5.528021077,1632.166873,231.667748,80.75082378,359.4749191,680.3493436,6.7092732,204.29999999999998
Farm_A,898.5541885,642.4192782,822.5372429,101.045811,838.8980864,389.295614,580.0862078,479.9388347,933.8750175,168.0142077,6.711186027,1964.464472,178.1636883,64.88117509,116.9581862,699.7468722,2.77233134,99.0
Farm_A,5.061583846,388.1699262,932.7284834,813.9702695,591.2754357,566.4046403,888.7480799,779.8509889,986.630123,23.63858605,7.44442651,981.4717247,213.2906976,164.0591272,314.929185,368.2469878,6.125858016,103.5
Farm_A,186.5700589,293.5918443,789.6181428,152.4160133,841.8287768,658.9239419,828.9154742,341.872166,996.3339161,366.4615349,6.59204011,735.0528055,180.8324078,180.3614223,61.45149196,159.4088597,9.78412441,100.19999999999999
Farm_B,227.9351625,798.295179,350.9150126,89.12443212,665.1972207,799.9160854,339.8749638,300.9635669,257.6828885,227.2696273,7.58161694,723.5662319,278.7725171,217.3000657,354.7042879,570.3189394,1.15797127,204.60000000000002
Farm_A,510.7473026,337.9951569,101.1226761,708.7446977,816.5994395,243.172191,790.7231648,620.9155178,425.4933344,463.4940438,7.687541797,1497.759917,129.1904193,157.6068526,254.3007295,736.3778295,4.345653654,99.0
Farm_C,871.4605902,702.484084,752.3745294,234.6420819,741.1206493,156.1525974,844.5493985,541.2665787,719.2017783,5.758660498,7.069667924,246.4107304,291.1191635,298.859379,205.6448573,466.7887279,7.956293337,113.1
Farm_C,367.7158031,318.9756303,273.4070719,11.03126443,452.4395161,75.13778174,76.13085949,350.6269312,673.4324333,991.2559937,7.66535648,1444.886685,145.1001372,278.3217369,480.2212146,474.8539887,2.455042926,108.89999999999999
Farm_B,645.4722959,990.505142,228.6428055,109.7361987,85.34966808,950.2373538,708.3629767,51.97128365,30.3870597,67.61256359,5.528021077,1632.166873,231.667748,80.75082378,359.4749191,680.3493436,6.7092732,204.29999999999998
Farm_A,320.780065,156.4370427,12.15447469,922.7571905,797.2953658,268.6773594,218.2538879,894.0992037,969.4123223,413.5491015,8.640418202,1554.474508,227.5606997,51.37644979,166.7007038,355.8466836,4.493491355,99.3
Farm_B,341.0663511,14.39348863,584.3143119,965.8221612,462.0058036,274.0552207,607.7367949,761.0239909,430.8875237,43.41253285,8.306849982,616.7044796,85.49299744,78.45959837,497.231775,322.1414823,2.208473658,200.1
Farm_B,323.202932,542.6446347,81.34878064,936.957823,502.7203901,204.9842954,24.40078156,130.0862401,578.6754086,341.2478276,4.925977839,1592.738074,100.5039171,160.8450036,483.8078332,352.904049,1.212354682,196.5
Farm_A,510.7473026,337.9951569,101.1226761,708.7446977,816.5994395,243.172191,790.7231648,620.9155178,425.4933344,463.4940438,7.687541797,1497.759917,129.1904193,157.6068526,254.3007295,736.3778295,4.345653654,99.0
Farm_A,672.1355474,795.1861948,117.5262468,80.91928305,33.53243474,294.4657595,354.6221576,950.8635623,854.3850934,485.8717592,7.993570958,453.5926939,189.9389209,85.00602439,223.4803571,317.7385123,4.291126734,97.5
Farm_B,633.1014573,615.8500981,77.73463696,459.8004238,152.5390429,914.4119459,173.8952492,491.5945467,868.2712805,236.870559,8.686940332,1809.683357,131.2760039,228.5081611,374.964456,967.6705748,2.491748018,190.5
Farm_C,914.8643902,340.8035403,113.5575922,98.08258078,67.07647739,872.9458359,618.6113782,714.0869321,215.6751524,880.0790876,6.243053155,482.5911861,268.1884599,213.0729121,184.7280148,901.1935024,7.55975298,108.89999999999999
Farm_A,5.061583846,388.1699262,932.7284834,813.9702695,591.2754357,566.4046403,888.7480799,779.8509889,986.630123,23.63858605,7.44442651,981.4717247,213.2906976,164.0591272,314.929185,368.2469878,6.125858016,103.5
Farm_B,712.1792213,961.1905638,987.2761293,130.7103767,333.4991717,31.18313506,86.98675991,142.4955429,454.7398556,594.4763352,4.046658099,528.1021669,115.0717144,70.04500352,280.073958,961.1198339,9.830600531,200.1
Farm_C,659.984046,703.6578594,890.2637839,105.6646843,611.4542354,10.99582866,186.4382621,616.6503145,167.6192163,884.2064633,6.302697486,1026.385268,205.2321419,225.5646915,140.5904485,343.3539577,7.116582995,109.80000000000001
Farm_C,492.5176938,803.4809304,247.3481017,241.2014576,663.537372,590.2306669,878.6299864,104.5678403,683.2480283,323.3715621,5.012402801,882.354529,277.6925404,155.508565,279.6946201,365.7713298,1.108928051,108.3
Farm_C,518.7906217,286.5412521,84.83771409,553.8022407,232.2126951,293.1477303,870.0988739,758.2631959,438.6154192,380.1956188,4.870546677,324.8387628,96.05620981,201.7723947,222.8930208,823.134469,9.087045442,116.39999999999999
Farm_A,633.5297108,835.9801205,285.7120863,640.9720773,110.631737,894.5522269,987.7223897,397.594398,359.2333694,311.3076992,8.05884894,1483.084683,96.85298602,202.6950178,392.8558157,228.5883652,6.204685595,95.7
Farm_C,251.7822958,360.1906414,947.2485774,515.6794277,624.2379959,26.53220387,798.7832358,770.4074178,421.7209269,764.8832615,4.104724805,1216.761786,203.8245063,178.0909444,60.50844335,528.7932877,3.726241559,114.0
Farm_C,502.6370931,877.4720135,944.7657299,215.201872,632.2642879,694.6964709,565.731964,200.1502442,838.1152896,894.1908747,4.176556775,1371.142441,264.5854192,85.53428095,447.5591433,710.0318803,7.944642199,115.19999999999999
Farm_B,896.0912999,913.2405526,549.5288823,842.0332944,163.6559429,671.8927436,120.5668858,937.2284872,680.2282424,448.6936226,7.401138896,1082.811207,208.6456044,78.73324926,82.27034998,952.9192234,8.264399836,192.0
Farm_A,853.0094555,902.5529067,560.9379715,394.4762786,472.0669451,489.4249636,128.8698675,817.29777,48.21203886,661.8391898,4.016091318,1767.877148,167.1919914,247.24629,499.0193851,851.9322032,3.59996445,99.6
Farm_A,568.3086033,683.0067734,468.6931598,733.6143806,452.2179409,770.9122037,220.1832019,517.7116434,704.6807627,717.5977657,5.020178173,1473.347176,266.1409024,52.53279601,394.0375076,147.1195182,9.795771172,95.4
Farm_A,241.8522909,473.4717708,188.1211597,650.2010924,565.1331836,597.4131022,969.1026301,125.1857922,474.6308757,411.0284698,7.280809188,364.5662051,294.7762345,148.6440189,294.3610628,902.6849303,5.136983834,96.3
Farm_B,962.4472949,822.6005607,812.7995673,600.5943334,906.472111,207.8862551,939.0676985,488.6431904,900.701864,607.9050928,5.325232142,1186.557315,160.0808546,109.3583671,122.0112214,389.3461311,4.582047637,201.3
Farm_B,489.4527603,975.8520795,468.660642,805.9254001,311.7220678,409.4116522,737.5823016,680.4993021,237.5433249,934.4360268,6.651510666,916.3479442,156.872422,140.4632733,179.782447,662.3054765,5.900340995,206.1
Farm_C,663.5017691,575.4741779,418.2430363,996.6968539,518.8380571,297.1217156,129.5149213,860.1223972,148.343201,95.71455552,6.825109964,1174.127484,125.9866003,145.9597208,438.5963851,732.2864514,9.830293586,113.7
Farm_C,535.7746841,695.9742061,868.5991282,822.4805636,846.4522917,799.8552559,427.7731337,274.2152023,592.9508514,610.3337833,7.282393037,1043.276189,264.5442633,120.1708039,425.1424829,797.8115354,2.322664386,117.9
Farm_C,492.5176938,803.4809304,247.3481017,241.2014576,663.537372,590.2306669,878.6299864,104.5678403,683.2480283,323.3715621,5.012402801,882.354529,277.6925404,155.508565,279.6946201,365.7713298,1.108928051,108.3
Farm_B,556.8012625,10.83765148,620.3095514,315.4068957,440.7627469,925.2483174,507.4677338,60.35208399,738.4492093,957.6252845,6.404864449,1566.823705,62.03570899,157.7463051,425.3650687,472.2784074,4.345516598,195.9
Farm_C,251.7822958,360.1906414,947.2485774,515.6794277,624.2379959,26.53220387,798.7832358,770.4074178,421.7209269,764.8832615,4.104724805,1216.761786,203.8245063,178.0909444,60.50844335,528.7932877,3.726241559,114.0
Farm_A,76.97990983,990.0538501,573.4378881,450.3709363,965.0269107,946.1154621,297.3490074,259.8035811,336.8957918,762.2851348,8.508809961,1246.626567,174.453127,96.33254488,359.7822583,789.5043395,5.176856435,95.7
Farm_C,492.5176938,803.4809304,247.3481017,241.2014576,663.537372,590.2306669,878.6299864,104.5678403,683.2480283,323.3715621,5.012402801,882.354529,277.6925404,155.508565,279.6946201,365.7713298,1.108928051,108.3
Farm_B,226.4957752,737.8969167,553.8542844,146.3739922,542.7244433,525.6901823,467.4015112,473.2099067,453.7895414,106.8769231,5.203463559,231.0202311,257.0623131,193.0121608,206.2746676,560.0162253,9.011270237,188.7
Farm_A,427.1077886,649.9639308,117.0670164,755.2704205,523.0654248,178.5446621,724.7667715,708.1720886,462.6229567,73.19592377,4.36042168,924.6367957,183.2572168,257.3216998,322.6006623,369.6091102,3.639777497,95.4
Farm_B,936.7299887,355.9726787,454.5410648,963.1151116,583.3917948,117.7510829,942.7317741,770.9218446,337.0031764,805.9925498,5.429533946,1821.883703,75.15936963,71.7731917,270.0040243,855.4046431,6.678296112,197.7
Farm_A,853.0094555,902.5529067,560.9379715,394.4762786,472.0669451,489.4249636,128.8698675,817.29777,48.21203886,661.8391898,4.016091318,1767.877148,167.1919914,247.24629,499.0193851,851.9322032,3.59996445,99.6
Farm_C,535.7746841,695.9742061,868.5991282,822.4805636,846.4522917,799.8552559,427.7731337,274.2152023,592.9508514,610.3337833,7.282393037,1043.276189,264.5442633,120.1708039,425.1424829,797.8115354,2.322664386,117.9
Farm_C,633.4037565,697.015741,672.5184561,927.1778195,66.49626737,25.38635566,862.042651,761.0279025,555.3635509,544.489098,7.183348411,1046.685796,243.9029627,195.7017088,450.5436658,169.8844012,7.965922403,108.89999999999999
Farm_C,497.2485059,127.0605127,986.0010638,919.3919732,116.8980407,181.4354351,997.9341105,683.2953766,276.8277972,812.9857387,4.410858337,450.504881,70.86602125,76.0562007,390.2961263,303.426098,1.591253731,111.9
Farm_C,651.9612595,941.4648088,376.4633669,527.0414639,802.8534486,732.5720972,655.2419806,242.0450159,639.1199378,231.9470961,4.800358175,316.7819913,247.1118358,237.794512,392.8091861,143.3674112,1.657734058,108.3
Farm_C,251.7822958,360.1906414,947.2485774,515.6794277,624.2379959,26.53220387,798.7832358,770.4074178,421.7209269,764.8832615,4.104724805,1216.761786,203.8245063,178.0909444,60.50844335,528.7932877,3.726241559,114.0
Farm_C,385.0977286,826.4574661,403.4828662,785.0165438,65.70863943,987.668008,743.5082563,643.5776952,406.9079607,730.6505102,5.777465052,1754.099008,199.5893711,249.5950851,422.8111848,441.1846438,9.275779222,118.5
Farm_A,897.11026,625.8599157,536.0963663,695.0352289,736.4442356,46.96596678,153.8959063,797.5591006,57.08685609,423.7382536,7.62989955,1164.319549,263.9343147,288.7651279,405.7294074,448.8839249,8.592846976,100.8
Farm_B,110.0519245,501.5162947,887.7041828,623.585688,814.5747202,104.108582,696.2887759,67.83705911,30.65250221,373.2517916,4.42396008,380.1598007,148.9926182,277.4067049,190.0478728,959.6036866,3.390245497,194.70000000000002
Farm_C,174.366429,611.7207462,523.0978442,68.17230939,345.6959935,272.3073265,167.0339461,185.5255157,73.49674733,256.5627837,4.987352449,636.1554419,93.44039828,123.3722058,112.6385156,348.552602,1.559829035,108.60000000000001
Farm_C,755.5511385,97.17649377,950.0619671,535.8276845,929.5291442,181.9281305,33.94597859,981.186178,219.2139874,667.5933856,8.204357897,1166.820717,277.3050515,198.3053925,320.4833751,792.0305039,6.356185074,113.39999999999999
Farm_C,659.984046,703.6578594,890.2637839,105.6646843,611.4542354,10.99582866,186.4382621,616.6503145,167.6192163,884.2064633,6.302697486,1026.385268,205.2321419,225.5646915,140.5904485,343.3539577,7.116582995,109.80000000000001
Farm_B,40.77514155,549.2266647,43.15991195,606.2529378,229.2513952,633.4782198,786.3450144,213.104704,656.7366645,181.1493495,5.860835119,1259.427784,167.7919747,104.7672023,75.94141199,666.6019272,3.339144813,195.9
Farm_A,746.4914051,69.36130088,380.8908566,194.6225118,919.8556164,51.42581348,259.7537838,702.4649705,666.8642575,136.4397526,8.959049757,1166.323298,190.1101577,217.1431617,439.5097155,511.9296446,9.171089144,96.60000000000001
Farm_B,690.9377381,419.6000624,629.3986381,25.81190695,181.5977168,18.39067655,991.1686261,868.623168,169.7579051,962.9268752,8.434624501,597.2407991,228.0035051,282.9384299,249.8196871,736.2788387,2.325727399,207.6
Farm_C,651.9612595,941.4648088,376.4633669,527.0414639,802.8534486,732.5720972,655.2419806,242.0450159,639.1199378,231.9470961,4.800358175,316.7819913,247.1118358,237.794512,392.8091861,143.3674112,1.657734058,108.3
Farm_A,169.4927467,389.2016787,755.1372557,786.9033863,524.3902693,705.5751725,832.134178,81.62998203,567.016261,562.2968159,6.941011335,1971.480347,235.7982997,279.158809,382.0412834,211.9315591,7.849071311,95.1
Farm_C,633.4037565,697.015741,672.5184561,927.1778195,66.49626737,25.38635566,862.042651,761.0279025,555.3635509,544.489098,7.183348411,1046.685796,243.9029627,195.7017088,450.5436658,169.8844012,7.965922403,108.89999999999999
Farm_C,940.4585844,372.0180858,618.1282405,454.3773346,502.1950103,185.1329288,697.4714617,709.0605195,689.526751,233.7120819,8.981671688,198.7174974,257.3486662,135.7918383,361.6395942,741.886195,3.895029907,110.1
Farm_A,898.5541885,642.4192782,822.5372429,101.045811,838.8980864,389.295614,580.0862078,479.9388347,933.8750175,168.0142077,6.711186027,1964.464472,178.1636883,64.88117509,116.9581862,699.7468722,2.77233134,99.0
Farm_A,300.8783098,522.2432601,753.3781853,496.9634829,939.8321236,583.041561,350.7118155,445.9027064,592.3503286,718.1230762,8.839300174,788.2473391,270.6040921,146.1278319,256.335354,676.428438,3.054118271,99.6
Farm_B,896.0912999,913.2405526,549.5288823,842.0332944,163.6559429,671.8927436,120.5668858,937.2284872,680.2282424,448.6936226,7.401138896,1082.811207,208.6456044,78.73324926,82.27034998,952.9192234,8.264399836,192.0
Farm_C,892.5589985,809.3611555,91.20610305,992.4835022,139.7723766,27.0959925,37.00763472,632.6218931,974.7931621,396.1726916,4.750845004,1591.304257,121.7844895,65.91022732,340.6200738,413.9384806,2.129951933,117.0
Farm_C,632.3058306,962.6484147,374.8705795,975.6102009,821.2573047,487.4311982,17.87393473,638.5259477,514.8173539,539.1612767,7.740365897,253.1428761,232.8741226,99.02442818,293.7671656,568.1529031,8.031896702,111.0
Farm_B,363.6296024,30.50024994,374.2707958,396.9815171,383.8912214,13.00192351,874.7016727,22.12355153,486.6689414,580.1723692,7.301513599,1695.624343,213.5731381,197.9242906,63.93010591,464.5924251,8.023385112,194.4
Farm_A,51.47875125,51.68172117,424.2220092,116.3663979,620.0727559,259.4234334,873.6771142,163.6238212,733.1130224,647.4747142,5.028436311,618.8345389,296.0275798,235.898479,191.2850228,210.6286106,1.520600045,98.7
Farm_A,849.2234105,18.22182565,842.1189231,414.1297525,346.9532019,596.8428489,495.8757351,9.770847419,29.97358987,404.3187681,6.007471579,318.0608566,161.763886,140.4799977,233.4128939,431.8364538,9.64122044,101.10000000000001
Farm_A,691.8951977,545.6167893,26.3669745,623.8958363,335.1972416,936.8297393,809.5160747,104.9301784,951.8117854,546.6974127,7.805607685,764.062107,241.5161941,154.7369475,141.450391,679.7342993,6.342048418,98.1
Farm_A,237.637544,438.9714207,746.0448793,173.524515,762.4586857,763.6057942,296.3081205,432.334801,247.2310744,284.872902,8.899851647,970.5550848,229.8384056,292.8831727,293.6334233,840.2813149,2.762497757,102.6
Farm_B,325.3996982,195.7911348,594.1307154,449.7846488,537.3956029,595.0779307,372.688517,618.1557343,488.8465803,987.7855202,7.632308576,1716.17051,217.683078,285.4314279,309.7755632,489.4562224,8.133356047,193.20000000000002
Farm_B,929.6976523,877.3730719,293.2107717,664.9117245,938.3404568,643.9995432,944.2664891,779.8453952,658.7077755,817.8342162,7.296769611,612.6593682,255.5257902,248.6445697,243.7382023,179.7442426,7.097880407,198.3
